//Version: PianoRoll_v170101
0	0.000000	0.229167	65	65	80	0
1	0.236458	0.477083	67	68	80	0
2	0.472917	1.917708	68	66	80	0
3	1.929167	2.020833	63	60	80	0
4	2.156250	2.387500	63	62	80	0
5	2.409375	4.278125	70	66	80	0
6	4.245833	4.480208	68	68	80	0
7	4.486458	4.826042	65	63	80	0
8	4.946875	5.044792	65	55	80	0
9	5.181250	5.280208	65	57	80	0
10	5.408333	5.500000	65	58	80	0
11	5.636458	5.841667	65	68	80	0
12	5.864583	6.345833	67	69	80	0
13	6.387500	6.853125	68	66	80	0
14	6.863542	7.096875	70	62	80	0
15	7.100000	7.846875	68	67	80	0
16	7.843750	8.071875	65	63	80	0
17	8.086458	8.326042	67	67	80	0
18	8.331250	9.828125	68	66	80	0
19	9.843750	10.091667	63	61	80	0
20	10.101042	10.345833	72	63	80	0
21	10.361458	10.412500	70	63	80	0
22	10.468750	10.517708	72	55	80	0
23	10.533333	11.819792	70	62	80	0
24	11.804167	12.082292	68	72	80	0
25	12.034375	12.253125	70	68	80	0
26	12.282292	12.618750	72	67	80	0
27	12.781250	12.878125	72	59	80	0
28	13.032292	13.262500	72	65	80	0
29	13.259375	13.478125	73	67	80	0
30	13.515625	14.016667	72	66	80	0
31	14.009375	14.232292	70	66	80	0
32	14.228125	14.477083	68	60	80	0
33	14.485417	14.702083	70	65	80	0
34	14.730208	16.426042	68	62	80	0
35	16.486458	17.259375	75	63	80	0
36	17.233333	18.001042	72	63	80	0
37	17.988542	19.440625	70	67	80	0
38	19.430208	19.697917	68	63	80	0
39	19.890625	20.363542	68	65	80	0
40	20.409375	21.095833	75	65	80	0
41	21.113542	21.947917	72	59	80	0
42	21.955208	23.419792	68	67	80	0
43	23.813542	23.925000	68	67	80	0
44	24.039583	24.262500	68	61	80	0
45	24.286458	24.877083	67	66	80	0
46	25.002083	25.318750	63	56	80	0
47	25.491667	25.579167	63	57	80	0
48	25.743750	27.793750	63	62	80	0
49	27.838542	28.117708	60	60	80	0
50	28.108333	28.386458	61	69	80	0
51	28.591667	28.769792	61	65	80	0
52	28.796875	29.030208	60	59	80	0
53	29.050000	29.238542	61	60	80	0
54	29.266667	29.516667	60	60	80	0
55	29.516667	29.606250	61	63	80	0
56	29.770833	30.000000	61	66	80	0
57	30.012500	30.220833	60	70	80	0
58	30.264583	32.056250	56	69	80	0
59	32.009375	32.062500	12	67	80	0
