//Version: PianoRoll_v170101
0	0.000000	0.801042	59	73	80	0
1	0.969792	1.327083	59	72	80	0
2	1.314583	2.042708	60	74	80	0
3	2.217708	2.552083	60	72	80	0
4	2.536458	2.839583	62	71	80	0
5	2.843750	3.165625	67	78	80	0
6	3.123958	3.412500	66	75	80	0
7	3.425000	3.804167	67	78	80	0
8	3.769792	4.342708	66	76	80	0
9	4.358333	4.859375	71	76	80	0
10	4.835417	5.665625	67	75	80	0
11	5.871875	6.254167	67	70	80	0
12	6.216667	6.817708	66	71	80	0
13	6.803125	7.110417	67	68	80	0
14	7.103125	7.469792	62	71	80	0
15	7.432292	7.630208	64	74	80	0
16	7.737500	7.881250	64	69	80	0
17	8.045833	8.318750	64	77	80	0
18	8.355208	8.658333	69	72	80	0
19	8.677083	9.890625	71	74	80	0
20	9.972917	10.740625	62	69	80	0
21	10.906250	11.204167	62	78	80	0
22	11.218750	12.036458	67	73	80	0
23	12.183333	12.527083	59	69	80	0
24	12.506250	12.826042	62	73	80	0
25	12.779167	12.893750	60	72	80	0
26	13.079167	13.375000	60	71	80	0
27	13.385417	13.740625	59	72	80	0
28	13.718750	14.404167	55	73	80	0
29	14.363542	15.007292	57	66	80	0
30	15.034375	15.747917	62	74	80	0
31	15.997917	16.360417	62	71	80	0
32	16.364583	17.250000	67	73	80	0
33	17.304167	17.667708	59	65	80	0
34	17.647917	17.975000	62	62	80	0
35	17.918750	18.036458	60	64	80	0
36	18.220833	18.512500	60	68	80	0
37	18.494792	18.795833	59	74	80	0
38	18.816667	19.475000	55	75	80	0
39	19.442708	20.085417	57	72	80	0
40	20.091667	21.064583	59	78	80	0
41	21.059375	21.393750	62	73	80	0
42	21.400000	22.340625	67	67	80	0
43	22.626042	22.987500	62	71	80	0
44	22.915625	23.052083	60	70	80	0
45	23.225000	23.512500	60	69	80	0
46	23.522917	23.916667	59	69	80	0
47	23.873958	24.522917	55	73	80	0
48	24.502083	24.973958	57	74	80	0
49	24.980208	25.022917	55	74	80	0
50	25.127083	27.833333	55	81	80	0
51	27.715625	27.873958	12	56	80	0
