//Version: PianoRoll_v170101
0	0.000000	0.169792	66	62	80	0
1	0.153125	0.348958	68	68	80	0
2	0.309375	0.554167	70	72	80	0
3	0.645833	0.839583	70	65	80	0
4	0.981250	1.207292	70	70	80	0
5	1.331250	1.373958	70	65	80	0
6	1.480208	2.050000	70	72	80	0
7	2.041667	2.393750	68	72	80	0
8	2.397917	2.737500	66	71	80	0
9	2.734375	2.889583	65	65	80	0
10	2.885417	3.891667	63	74	80	0
11	4.106250	4.263542	63	71	80	0
12	4.470833	4.802083	63	71	80	0
13	4.805208	5.133333	65	71	80	0
14	5.122917	5.513542	66	74	80	0
15	5.469792	5.759375	70	76	80	0
16	5.821875	6.129167	71	75	80	0
17	6.129167	6.502083	70	74	80	0
18	6.498958	6.803125	71	80	80	0
19	6.825000	6.988542	75	71	80	0
20	6.984375	7.551042	77	78	80	0
21	7.516667	7.907292	75	73	80	0
22	7.861458	8.180208	73	78	80	0
23	8.198958	8.347917	71	68	80	0
24	8.325000	9.283333	70	78	80	0
25	9.557292	9.936458	70	70	80	0
26	9.903125	10.250000	68	71	80	0
27	10.243750	10.611458	70	74	80	0
28	10.564583	10.890625	68	69	80	0
29	10.903125	11.261458	65	68	80	0
30	11.243750	11.471875	68	73	80	0
31	11.580208	11.795833	68	68	80	0
32	11.923958	12.148958	68	68	80	0
33	12.269792	12.318750	68	70	80	0
34	12.412500	14.022917	68	77	80	0
35	14.041667	14.452083	73	72	80	0
36	14.375000	14.719792	71	68	80	0
37	14.714583	15.036458	70	68	80	0
38	15.052083	16.501042	66	71	80	0
39	16.497917	16.827083	63	70	80	0
40	16.823958	17.157292	71	66	80	0
41	17.150000	17.614583	70	72	80	0
42	17.511458	17.833333	68	67	80	0
43	17.781250	18.163542	66	73	80	0
44	18.161458	18.520833	62	74	80	0
45	18.482292	18.852083	66	67	80	0
46	18.819792	19.181250	68	78	80	0
47	19.152083	19.542708	66	72	80	0
48	19.505208	21.636458	68	78	80	0
49	21.901042	22.112500	66	67	80	0
50	22.037500	22.242708	68	72	80	0
51	22.217708	22.455208	70	74	80	0
52	22.542708	22.767708	70	71	80	0
53	22.886458	23.096875	70	75	80	0
54	23.201042	23.278125	70	73	80	0
55	23.356250	23.916667	70	83	80	0
56	23.898958	24.318750	68	75	80	0
57	24.276042	24.591667	66	72	80	0
58	24.597917	25.023958	65	72	80	0
59	24.978125	25.698958	63	71	80	0
60	26.014583	26.290625	63	69	80	0
61	26.329167	26.663542	64	71	80	0
62	26.634375	27.015625	66	72	80	0
63	26.963542	27.310417	68	70	80	0
64	27.281250	27.632292	70	72	80	0
65	27.635417	27.950000	71	74	80	0
66	27.948958	28.266667	70	71	80	0
67	28.283333	28.604167	71	77	80	0
68	28.601042	28.743750	75	76	80	0
69	28.746875	29.350000	77	72	80	0
70	29.297917	29.683333	75	74	80	0
71	29.604167	29.932292	73	74	80	0
72	29.942708	30.170833	71	70	80	0
73	30.281250	30.637500	71	75	80	0
74	30.605208	30.652083	70	65	80	0
75	30.757292	31.104167	70	72	80	0
76	31.310417	31.680208	70	71	80	0
77	31.640625	31.976042	68	74	80	0
78	31.971875	32.334375	70	68	80	0
79	32.300000	32.629167	68	70	80	0
80	32.635417	32.964583	66	71	80	0
81	32.960417	33.121875	68	75	80	0
82	33.282292	33.430208	68	70	80	0
83	33.627083	33.759375	68	70	80	0
84	33.946875	35.077083	68	71	80	0
85	35.314583	35.405208	68	77	80	0
86	35.566667	35.567708	68	67	80	0
87	35.662500	35.979167	68	66	80	0
88	35.985417	36.301042	73	67	80	0
89	36.312500	36.595833	71	66	80	0
90	36.630208	36.748958	73	67	80	0
91	36.714583	36.832292	71	60	80	0
92	36.819792	37.395833	70	69	80	0
93	37.400000	37.725000	66	66	80	0
94	37.735417	38.129167	68	74	80	0
95	38.065625	38.378125	70	72	80	0
96	38.400000	38.535417	71	68	80	0
97	38.762500	39.255208	71	67	80	0
98	39.435417	39.814583	71	70	80	0
99	39.782292	40.160417	70	75	80	0
100	40.114583	40.460417	68	70	80	0
101	40.439583	40.806250	66	70	80	0
102	40.758333	40.929167	68	68	80	0
103	41.123958	41.447917	68	74	80	0
104	41.447917	41.500000	66	69	80	0
105	41.604167	43.287500	66	81	80	0
106	43.181250	43.326042	12	63	80	0
