//Version: PianoRoll_v170101
0	0.000000	0.280208	74	71	80	0
1	0.189583	0.431250	76	68	80	0
2	0.422917	0.668750	77	87	80	0
3	0.876042	1.114583	77	77	80	0
4	1.062500	1.371875	76	67	80	0
5	1.298958	1.501042	74	69	80	0
6	1.506250	1.743750	72	72	80	0
7	1.717708	1.909375	74	76	80	0
8	1.921875	2.205208	76	76	80	0
9	2.151042	2.397917	74	75	80	0
10	2.347917	2.601042	72	72	80	0
11	2.605208	2.936458	69	73	80	0
12	3.070833	3.255208	67	79	80	0
13	3.267708	3.542708	69	74	80	0
14	3.495833	3.743750	67	71	80	0
15	3.701042	3.929167	65	69	80	0
16	3.934375	4.137500	62	68	80	0
17	4.131250	4.386458	65	63	80	0
18	4.376042	5.318750	69	74	80	0
19	5.321875	5.555208	74	72	80	0
20	5.518750	5.763542	76	67	80	0
21	5.759375	6.079167	77	79	80	0
22	6.223958	6.479167	77	72	80	0
23	6.435417	6.723958	76	68	80	0
24	6.665625	6.870833	74	70	80	0
25	6.875000	7.095833	72	68	80	0
26	7.088542	7.282292	74	70	80	0
27	7.286458	7.587500	76	73	80	0
28	7.516667	7.756250	74	72	80	0
29	7.715625	8.013542	72	68	80	0
30	7.978125	8.266667	69	70	80	0
31	8.440625	8.909375	67	77	80	0
32	8.892708	9.344792	74	70	80	0
33	9.348958	9.791667	77	72	80	0
34	9.819792	10.765625	79	79	80	0
35	10.779167	11.027083	81	68	80	0
36	11.000000	11.309375	79	75	80	0
37	11.251042	11.716667	77	70	80	0
38	11.895833	12.164583	77	76	80	0
39	12.114583	12.371875	76	69	80	0
40	12.333333	12.602083	74	70	80	0
41	12.592708	13.471875	72	72	80	0
42	13.489583	13.702083	69	67	80	0
43	13.693750	13.939583	72	68	80	0
44	13.928125	14.378125	74	76	80	0
45	14.363542	14.811458	72	71	80	0
46	14.822917	15.303125	70	75	80	0
47	15.315625	16.164583	72	76	80	0
48	16.189583	16.375000	65	62	80	0
49	16.386458	16.640625	67	69	80	0
50	16.634375	17.083333	69	68	80	0
51	17.260417	17.523958	69	68	80	0
52	17.475000	17.685417	67	70	80	0
53	17.688542	17.917708	65	68	80	0
54	17.906250	18.113542	67	74	80	0
55	18.121875	18.766667	72	75	80	0
56	18.777083	19.013542	74	75	80	0
57	18.977083	19.204167	76	70	80	0
58	19.216667	19.689583	77	80	80	0
59	19.667708	19.987500	74	78	80	0
60	20.136458	20.322917	74	80	80	0
61	20.311458	20.553125	77	72	80	0
62	20.569792	21.451042	79	78	80	0
63	21.455208	21.734375	81	81	80	0
64	21.683333	21.994792	79	79	80	0
65	21.935417	22.404167	77	80	80	0
66	22.589583	22.864583	77	71	80	0
67	22.798958	23.010417	76	72	80	0
68	23.014583	23.276042	74	80	80	0
69	23.265625	24.102083	72	77	80	0
70	24.130208	24.341667	69	69	80	0
71	24.338542	24.617708	72	62	80	0
72	24.590625	24.870833	74	70	80	0
73	25.039583	25.521875	74	75	80	0
74	25.466667	25.741667	72	70	80	0
75	25.696875	25.944792	70	69	80	0
76	25.933333	26.875000	72	72	80	0
77	26.769792	26.955208	65	67	80	0
78	26.972917	27.205208	67	72	80	0
79	27.223958	28.112500	69	78	80	0
80	28.076042	28.305208	67	74	80	0
81	28.302083	28.509375	65	70	80	0
82	28.505208	28.717708	67	77	80	0
83	28.714583	29.364583	72	80	80	0
84	29.360417	29.709375	74	70	80	0
85	29.576042	29.787500	76	71	80	0
86	29.784375	30.038542	77	77	80	0
87	30.012500	31.520833	74	78	80	0
88	31.821875	32.043750	73	74	80	0
89	32.029167	32.239583	77	70	80	0
90	32.221875	32.434375	76	68	80	0
91	32.448958	35.273958	77	78	80	0
92	35.202083	35.250000	12	55	80	0
