//Version: PianoRoll_v170101
0	0.000000	0.161458	72	99	80	0
1	0.343750	0.651042	72	94	80	0
2	0.661458	1.285417	77	105	80	0
3	1.318750	1.964583	76	102	80	0
4	1.964583	2.555208	77	102	80	0
5	2.654167	2.784375	72	99	80	0
6	2.977083	3.282292	72	111	80	0
7	3.296875	3.900000	77	111	80	0
8	3.912500	4.288542	79	104	80	0
9	4.257292	4.377083	77	115	80	0
10	4.610417	5.162500	77	108	80	0
11	5.262500	5.382292	72	106	80	0
12	5.601042	6.222917	72	108	80	0
13	6.218750	6.392708	77	94	80	0
14	6.542708	6.985417	76	103	80	0
15	7.173958	7.593750	77	106	80	0
16	7.819792	8.419792	77	106	80	0
17	8.447917	8.780208	76	105	80	0
18	8.788542	9.060417	74	110	80	0
19	9.112500	10.297917	72	98	80	0
20	10.491667	10.597917	72	108	80	0
21	10.790625	11.121875	72	110	80	0
22	11.141667	11.792708	77	109	80	0
23	11.798958	12.476042	76	103	80	0
24	12.480208	13.155208	77	97	80	0
25	13.151042	13.270833	72	109	80	0
26	13.458333	13.748958	72	107	80	0
27	13.777083	14.379167	77	99	80	0
28	14.365625	14.814583	79	103	80	0
29	14.810417	14.887500	77	105	80	0
30	14.971875	15.320833	77	115	80	0
31	15.317708	15.631250	74	113	80	0
32	15.658333	16.012500	77	93	80	0
33	15.978125	16.235417	82	118	80	0
34	16.304167	16.664583	81	92	80	0
35	16.661458	16.803125	79	106	80	0
36	16.808333	16.887500	77	104	80	0
37	16.976042	17.047917	77	114	80	0
38	17.142708	18.027083	77	118	80	0
39	18.035417	18.352083	74	112	80	0
40	18.361458	18.702083	77	102	80	0
41	18.685417	18.969792	82	103	80	0
42	19.017708	19.344792	81	101	80	0
43	19.369792	19.508333	79	92	80	0
44	19.505208	19.596875	77	116	80	0
45	19.675000	19.758333	77	116	80	0
46	19.845833	20.803125	77	116	80	0
47	20.785417	21.290625	79	113	80	0
48	21.314583	24.381250	77	107	80	0
49	24.343750	24.473958	12	109	80	0
