//Version: PianoRoll_v170101
0	0.000000	0.645833	71	74	80	0
1	0.591667	0.875000	69	72	80	0
2	0.864583	0.946875	67	79	80	0
3	1.159375	1.806250	67	81	80	0
4	2.000000	2.704167	79	87	80	0
5	2.858333	3.175000	79	85	80	0
6	3.151042	3.460417	81	72	80	0
7	3.435417	3.859375	78	73	80	0
8	3.850000	4.334375	79	76	80	0
9	4.304167	4.632292	78	74	80	0
10	4.629167	5.355208	74	79	80	0
11	5.484375	5.591667	67	74	80	0
12	5.808333	6.591667	72	86	80	0
13	6.633333	7.510417	74	83	80	0
14	7.488542	8.076042	76	81	80	0
15	8.028125	8.610417	71	84	80	0
16	8.591667	8.925000	72	78	80	0
17	8.898958	9.465625	71	79	80	0
18	9.473958	9.607292	69	70	80	0
19	9.744792	10.034375	69	67	80	0
20	10.008333	10.104167	67	76	80	0
21	10.305208	10.908333	67	81	80	0
22	11.090625	11.237500	67	79	80	0
23	11.388542	11.723958	66	78	80	0
24	11.787500	12.159375	67	82	80	0
25	12.252083	12.385417	67	77	80	0
26	12.547917	12.812500	69	81	80	0
27	12.782292	12.885417	67	75	80	0
28	13.087500	13.531250	67	81	80	0
29	13.604167	13.841667	66	78	80	0
30	14.040625	14.162500	66	67	80	0
31	14.137500	14.375000	67	91	80	0
32	14.589583	14.686458	67	72	80	0
33	14.703125	16.046875	76	84	80	0
34	16.000000	16.309375	74	81	80	0
35	16.276042	16.581250	71	80	80	0
36	16.566667	17.589583	74	81	80	0
37	17.980208	18.317708	71	79	80	0
38	18.423958	18.826042	69	80	80	0
39	18.907292	18.998958	67	76	80	0
40	19.229167	19.886458	67	88	80	0
41	20.037500	20.770833	79	82	80	0
42	20.890625	21.211458	79	77	80	0
43	21.190625	21.542708	81	73	80	0
44	21.491667	21.927083	78	76	80	0
45	21.911458	22.398958	79	81	80	0
46	22.392708	22.730208	78	77	80	0
47	22.711458	23.471875	74	81	80	0
48	23.571875	23.785417	67	75	80	0
49	23.909375	24.576042	72	85	80	0
50	24.725000	25.612500	74	87	80	0
51	25.610417	26.176042	76	83	80	0
52	26.147917	26.736458	71	84	80	0
53	26.703125	27.057292	72	72	80	0
54	27.018750	27.535417	71	84	80	0
55	27.587500	27.693750	69	68	80	0
56	27.856250	28.145833	69	74	80	0
57	28.148958	28.201042	67	74	80	0
58	28.429167	28.813542	67	75	80	0
59	28.880208	29.214583	69	81	80	0
60	29.325000	29.466667	71	76	80	0
61	29.642708	30.660417	71	90	80	0
62	30.781250	31.125000	73	86	80	0
63	31.186458	31.563542	74	85	80	0
64	31.664583	31.798958	76	81	80	0
65	31.952083	32.333333	76	82	80	0
66	32.395833	32.735417	78	91	80	0
67	32.820833	32.948958	79	87	80	0
68	33.137500	34.820833	79	90	80	0
69	35.106250	35.170833	67	71	80	0
70	35.257292	35.401042	67	81	80	0
71	35.406250	35.963542	72	79	80	0
72	35.957292	36.103125	71	79	80	0
73	36.250000	36.678125	67	76	80	0
74	36.818750	37.260417	66	81	80	0
75	37.419792	40.361458	67	86	80	0
76	40.079167	40.153125	12	63	80	0
