//  Instrument:	P1	ARIA Player
//  Part-name:	P1	MusicXML Part
# Name	11.xml
# TPQN	4
# Instr	0	0	NA
# Key	0	E	minor	1
# Meter	0	4	4	16
# Meter	144	0	0	0
# SPQN	0	0.625	96
# Clef	0	0	G2
# Boundary	0	1
0	0	12	-1	0	0	-
1	12	13	64	0	0	P1-1-3
2	13	14	66	0	0	P1-1-4
3	14	15	67	0	0	P1-1-5
4	15	16	69	0	0	P1-1-6
5	16	23	71	0	0	P1-2-1
6	23	26	72	0	0	P1-2-3
7	26	28	71	0	0	P1-2-5
8	28	30	69	0	0	P1-2-6
9	30	31	67	0	0	P1-2-7
10	31	38	69	0	0	P1-2-8
11	38	39	69	0	0	P1-3-2
12	39	40	69	0	0	P1-3-3
13	40	42	71	0	0	P1-3-4
14	42	44	69	0	0	P1-3-5
15	44	46	67	0	0	P1-3-6
16	46	48	66	0	0	P1-3-7
17	48	54	67	0	0	P1-4-1
18	54	55	67	0	0	P1-4-2
19	55	56	67	0	0	P1-4-3
20	56	58	69	0	0	P1-4-4
21	58	60	67	0	0	P1-4-5
22	60	62	66	0	0	P1-4-6
23	62	64	64	0	0	P1-4-7
24	64	66	62	0	0	P1-5-1
25	66	68	62	0	0	P1-5-2
26	68	70	59	0	0	P1-5-3
27	70	71	62	0	0	P1-5-4
28	71	76	64	0	0	P1-5-5
29	76	77	64	0	0	P1-5-7
30	77	78	66	0	0	P1-5-8
31	78	79	67	0	0	P1-5-9
32	79	80	69	0	0	P1-5-10
33	80	86	71	0	0	P1-6-1
34	86	87	71	0	0	P1-6-2
35	87	88	71	0	0	P1-6-3
36	88	90	72	0	0	P1-6-4
37	90	92	71	0	0	P1-6-5
38	92	94	69	0	0	P1-6-6
39	94	95	67	0	0	P1-6-7
40	95	102	69	0	0	P1-6-8
41	102	103	69	0	0	P1-7-2
42	103	104	69	0	0	P1-7-3
43	104	106	71	0	0	P1-7-4
44	106	108	69	0	0	P1-7-5
45	108	110	67	0	0	P1-7-6
46	110	111	66	0	0	P1-7-7
47	111	118	67	0	0	P1-7-8
48	118	119	67	0	0	P1-8-2
49	119	120	67	0	0	P1-8-3
50	120	122	69	0	0	P1-8-4
51	122	124	67	0	0	P1-8-5
52	124	126	66	0	0	P1-8-6
53	126	128	64	0	0	P1-8-7
54	128	132	62	0	0	P1-9-1
55	132	134	59	0	0	P1-9-2
56	134	135	62	0	0	P1-9-3
57	135	140	64	0	0	P1-9-4
58	140	144	-1	0	0	-
