//  Instrument:	P1	SmartMusic SoftSynth 1
//  Part-name:	P1	MusicXML Part
# Name	3.xml
# TPQN	4
# Instr	0	0	NA
# Key	0	C	major	0
# Meter	0	4	4	16
# Meter	256	0	0	0
# SPQN	0	0.625	96
# Clef	0	0	G2
# Boundary	0	1
0	0	2	-1	0	0	-
1	2	4	72	0	0	P1-1-2
2	4	6	72	0	0	P1-1-3
3	6	7	72	0	0	P1-1-4
4	7	10	72	0	0	P1-1-5
5	10	12	74	0	0	P1-1-7
6	12	14	76	0	0	P1-1-8
7	14	16	77	0	0	P1-1-9
8	16	28	74	0	0	P1-2-1
9	28	30	67	0	0	P1-2-2
10	30	32	67	0	0	P1-2-3
11	32	34	69	0	0	P1-3-1
12	34	36	69	0	0	P1-3-2
13	36	38	69	0	0	P1-3-3
14	38	39	64	0	0	P1-3-4
15	39	42	69	0	0	P1-3-5
16	42	44	71	0	0	P1-3-7
17	44	46	72	0	0	P1-3-8
18	46	48	74	0	0	P1-3-9
19	48	60	76	0	0	P1-4-1
20	60	62	76	0	0	P1-4-2
21	62	64	76	0	0	P1-4-3
22	64	66	77	0	0	P1-5-1
23	66	68	77	0	0	P1-5-2
24	68	70	77	0	0	P1-5-3
25	70	71	77	0	0	P1-5-4
26	71	74	77	0	0	P1-5-5
27	74	76	76	0	0	P1-5-7
28	76	78	74	0	0	P1-5-8
29	78	80	72	0	0	P1-5-9
30	80	92	76	0	0	P1-6-1
31	92	94	76	0	0	P1-6-2
32	94	96	79	0	0	P1-6-3
33	96	98	77	0	0	P1-7-1
34	98	100	77	0	0	P1-7-2
35	100	102	77	0	0	P1-7-3
36	102	103	77	0	0	P1-7-4
37	103	106	77	0	0	P1-7-5
38	106	108	76	0	0	P1-7-7
39	108	110	74	0	0	P1-7-8
40	110	112	72	0	0	P1-7-9
41	112	130	74	0	0	P1-8-1
42	130	132	72	0	0	P1-9-2
43	132	134	72	0	0	P1-9-3
44	134	135	72	0	0	P1-9-4
45	135	138	72	0	0	P1-9-5
46	138	140	74	0	0	P1-9-7
47	140	142	76	0	0	P1-9-8
48	142	144	77	0	0	P1-9-9
49	144	156	74	0	0	P1-10-1
50	156	158	67	0	0	P1-10-2
51	158	160	67	0	0	P1-10-3
52	160	162	69	0	0	P1-11-1
53	162	164	69	0	0	P1-11-2
54	164	166	69	0	0	P1-11-3
55	166	167	64	0	0	P1-11-4
56	167	170	69	0	0	P1-11-5
57	170	172	71	0	0	P1-11-7
58	172	174	72	0	0	P1-11-8
59	174	176	74	0	0	P1-11-9
60	176	188	76	0	0	P1-12-1
61	188	190	76	0	0	P1-12-2
62	190	194	76	0	0	P1-12-3
63	194	196	77	0	0	P1-13-2
64	196	198	77	0	0	P1-13-3
65	198	199	77	0	0	P1-13-4
66	199	201	77	0	0	P1-13-5
67	201	202	77	0	0	P1-13-7
68	202	204	76	0	0	P1-13-8
69	204	210	74	0	0	P1-13-9
70	210	212	76	0	0	P1-14-2
71	212	214	76	0	0	P1-14-3
72	214	215	77	0	0	P1-14-4
73	215	217	76	0	0	P1-14-5
74	217	218	76	0	0	P1-14-7
75	218	220	74	0	0	P1-14-8
76	220	224	72	0	0	P1-14-9
77	224	228	69	0	0	P1-15-1
78	228	232	71	0	0	P1-15-2
79	232	234	72	0	0	P1-15-3
80	234	236	74	0	0	P1-15-4
81	236	238	69	0	0	P1-15-5
82	238	240	71	0	0	P1-15-6
83	240	248	72	0	0	P1-16-1
84	248	256	-1	0	0	-
