//  Instrument:	P1	ARIA Player
//  Part-name:	P1	MusicXML Part
# Name	22.xml
# TPQN	4
# Instr	0	0	NA
# Key	0	G	major	1
# Meter	0	4	4	16
# Meter	208	0	0	0
# SPQN	0	0.625	96
# Clef	0	0	G2
# Boundary	0	1
0	0	4	-1	0	0	-
1	4	6	71	0	0	P1-1-2
2	6	8	69	0	0	P1-1-3
3	8	10	71	0	0	P1-1-4
4	10	12	69	0	0	P1-1-5
5	12	13	69	0	0	P1-1-6
6	13	14	67	0	0	P1-1-7
7	14	16	67	0	0	P1-1-8
8	16	18	69	0	0	P1-2-1
9	18	19	67	0	0	P1-2-2
10	19	21	69	0	0	P1-2-3
11	21	22	67	0	0	P1-2-5
12	22	26	71	0	0	P1-2-6
13	26	28	67	0	0	P1-2-8
14	28	30	66	0	0	P1-2-9
15	30	32	67	0	0	P1-2-10
16	32	36	67	0	0	P1-3-1
17	36	38	71	0	0	P1-3-2
18	38	40	69	0	0	P1-3-3
19	40	42	71	0	0	P1-3-4
20	42	43	69	0	0	P1-3-5
21	43	44	67	0	0	P1-3-6
22	44	46	67	0	0	P1-3-7
23	46	48	69	0	0	P1-3-8
24	48	50	71	0	0	P1-4-1
25	50	52	72	0	0	P1-4-2
26	52	54	74	0	0	P1-4-3
27	54	58	74	0	0	P1-4-4
28	58	60	71	0	0	P1-4-6
29	60	61	71	0	0	P1-4-7
30	61	62	69	0	0	P1-4-8
31	62	68	69	0	0	P1-4-9
32	68	70	67	0	0	P1-5-2
33	70	72	66	0	0	P1-5-3
34	72	74	67	0	0	P1-5-4
35	74	76	69	0	0	P1-5-5
36	76	78	71	0	0	P1-5-6
37	78	79	67	0	0	P1-5-7
38	79	80	64	0	0	P1-5-8
39	80	84	64	0	0	P1-6-1
40	84	86	69	0	0	P1-6-2
41	86	92	66	0	0	P1-6-3
42	92	94	67	0	0	P1-6-5
43	94	100	67	0	0	P1-6-6
44	100	102	71	0	0	P1-7-2
45	102	104	69	0	0	P1-7-3
46	104	106	71	0	0	P1-7-4
47	106	108	69	0	0	P1-7-5
48	108	109	69	0	0	P1-7-6
49	109	110	67	0	0	P1-7-7
50	110	112	67	0	0	P1-7-8
51	112	114	69	0	0	P1-8-1
52	114	115	67	0	0	P1-8-2
53	115	117	69	0	0	P1-8-3
54	117	118	67	0	0	P1-8-5
55	118	122	71	0	0	P1-8-6
56	122	124	67	0	0	P1-8-8
57	124	126	66	0	0	P1-8-9
58	126	128	67	0	0	P1-8-10
59	128	132	67	0	0	P1-9-1
60	132	136	71	0	0	P1-9-2
61	136	140	71	0	0	P1-9-3
62	140	142	67	0	0	P1-9-4
63	142	144	69	0	0	P1-9-5
64	144	146	71	0	0	P1-10-1
65	146	148	72	0	0	P1-10-2
66	148	150	74	0	0	P1-10-3
67	150	153	74	0	0	P1-10-4
68	153	154	72	0	0	P1-10-6
69	154	156	72	0	0	P1-10-7
70	156	158	71	0	0	P1-10-8
71	158	164	69	0	0	P1-10-9
72	164	166	67	0	0	P1-11-2
73	166	168	66	0	0	P1-11-3
74	168	170	67	0	0	P1-11-4
75	170	172	69	0	0	P1-11-5
76	172	174	71	0	0	P1-11-6
77	174	176	67	0	0	P1-11-7
78	176	180	74	0	0	P1-12-1
79	180	182	62	0	0	P1-12-2
80	182	186	72	0	0	P1-12-3
81	186	188	71	0	0	P1-12-5
82	188	190	67	0	0	P1-12-6
83	190	194	69	0	0	P1-12-7
84	194	208	67	0	0	P1-13-2
