//  Instrument:	P1	ARIA Player
//  Part-name:	P1	MusicXML Part
# Name	30.xml
# TPQN	4
# Instr	0	0	NA
# Key	0	F	major	-1
# Meter	0	3	4	12
# Meter	324	0	0	0
# SPQN	0	0.625	96
# Clef	0	0	G2
# Boundary	0	1
0	0	8	-1	0	0	-
1	8	10	74	0	0	P1-1-2
2	10	12	76	0	0	P1-1-3
3	12	16	77	0	0	P1-2-1
4	16	18	77	0	0	P1-2-2
5	18	20	76	0	0	P1-2-3
6	20	22	74	0	0	P1-2-4
7	22	24	72	0	0	P1-2-5
8	24	26	74	0	0	P1-3-1
9	26	28	76	0	0	P1-3-2
10	28	30	74	0	0	P1-3-3
11	30	32	72	0	0	P1-3-4
12	32	36	69	0	0	P1-3-5
13	36	38	67	0	0	P1-4-1
14	38	40	69	0	0	P1-4-2
15	40	42	67	0	0	P1-4-3
16	42	44	65	0	0	P1-4-4
17	44	46	62	0	0	P1-4-5
18	46	48	65	0	0	P1-4-6
19	48	56	69	0	0	P1-5-1
20	56	58	74	0	0	P1-5-2
21	58	60	76	0	0	P1-5-3
22	60	64	77	0	0	P1-6-1
23	64	66	77	0	0	P1-6-2
24	66	68	76	0	0	P1-6-3
25	68	70	74	0	0	P1-6-4
26	70	72	72	0	0	P1-6-5
27	72	74	74	0	0	P1-7-1
28	74	76	76	0	0	P1-7-2
29	76	78	74	0	0	P1-7-3
30	78	80	72	0	0	P1-7-4
31	80	84	69	0	0	P1-7-5
32	84	88	67	0	0	P1-8-1
33	88	92	74	0	0	P1-8-2
34	92	96	77	0	0	P1-8-3
35	96	104	79	0	0	P1-9-1
36	104	106	81	0	0	P1-9-2
37	106	108	79	0	0	P1-9-3
38	108	114	77	0	0	P1-10-1
39	114	116	77	0	0	P1-10-3
40	116	118	76	0	0	P1-10-4
41	118	120	74	0	0	P1-10-5
42	120	128	72	0	0	P1-11-1
43	128	130	69	0	0	P1-11-2
44	130	132	72	0	0	P1-11-3
45	132	136	74	0	0	P1-12-1
46	136	140	72	0	0	P1-12-2
47	140	144	70	0	0	P1-12-3
48	144	152	72	0	0	P1-13-1
49	152	154	65	0	0	P1-13-2
50	154	156	67	0	0	P1-13-3
51	156	162	69	0	0	P1-14-1
52	162	164	69	0	0	P1-14-3
53	164	166	67	0	0	P1-14-4
54	166	168	65	0	0	P1-14-5
55	168	170	67	0	0	P1-15-1
56	170	176	72	0	0	P1-15-2
57	176	178	74	0	0	P1-15-4
58	178	180	76	0	0	P1-15-5
59	180	184	77	0	0	P1-16-1
60	184	188	74	0	0	P1-16-2
61	188	190	74	0	0	P1-16-3
62	190	192	77	0	0	P1-16-4
63	192	200	79	0	0	P1-17-1
64	200	202	81	0	0	P1-17-2
65	202	204	79	0	0	P1-17-3
66	204	210	77	0	0	P1-18-1
67	210	212	77	0	0	P1-18-3
68	212	214	76	0	0	P1-18-4
69	214	216	74	0	0	P1-18-5
70	216	224	72	0	0	P1-19-1
71	224	226	69	0	0	P1-19-2
72	226	228	72	0	0	P1-19-3
73	228	232	74	0	0	P1-20-1
74	232	236	74	0	0	P1-20-2
75	236	238	72	0	0	P1-20-3
76	238	240	70	0	0	P1-20-4
77	240	248	72	0	0	P1-21-1
78	248	250	65	0	0	P1-21-2
79	250	252	67	0	0	P1-21-3
80	252	260	69	0	0	P1-22-1
81	260	262	67	0	0	P1-22-2
82	262	264	65	0	0	P1-22-3
83	264	266	67	0	0	P1-23-1
84	266	272	72	0	0	P1-23-2
85	272	274	74	0	0	P1-23-4
86	274	276	76	0	0	P1-23-5
87	276	278	77	0	0	P1-24-1
88	278	294	74	0	0	P1-24-2
89	294	296	73	0	0	P1-25-3
90	296	298	77	0	0	P1-25-4
91	298	300	76	0	0	P1-25-5
92	300	324	77	0	0	P1-26-1
