//  Instrument:	P1	ARIA Player
//  Part-name:	P1	MusicXML Part
# Name	5.xml
# TPQN	4
# Instr	0	0	NA
# Key	0	B	major	5
# Meter	0	4	4	16
# Meter	144	0	0	0
# SPQN	0	0.625	96
# Clef	0	0	G2
# Boundary	0	1
0	0	12	-1	0	0	-
1	12	14	71	0	0	P1-1-3
2	14	16	70	0	0	P1-1-4
3	16	22	71	0	0	P1-2-1
4	22	24	71	0	0	P1-2-2
5	24	26	71	0	0	P1-2-3
6	26	28	71	0	0	P1-2-4
7	28	30	70	0	0	P1-2-5
8	30	32	68	0	0	P1-2-6
9	32	36	66	0	0	P1-3-1
10	36	38	73	0	0	P1-3-2
11	38	40	71	0	0	P1-3-3
12	40	44	71	0	0	P1-3-4
13	44	46	71	0	0	P1-3-5
14	46	48	70	0	0	P1-3-6
15	48	54	71	0	0	P1-4-1
16	54	56	71	0	0	P1-4-2
17	56	58	73	0	0	P1-4-3
18	58	60	71	0	0	P1-4-4
19	60	62	70	0	0	P1-4-5
20	62	64	68	0	0	P1-4-6
21	64	68	67	0	0	P1-5-1
22	68	70	70	0	0	P1-5-2
23	70	72	71	0	0	P1-5-3
24	72	76	71	0	0	P1-5-4
25	76	78	71	0	0	P1-5-5
26	78	80	70	0	0	P1-5-6
27	80	86	71	0	0	P1-6-1
28	86	88	71	0	0	P1-6-2
29	88	90	71	0	0	P1-6-3
30	90	92	71	0	0	P1-6-4
31	92	94	70	0	0	P1-6-5
32	94	96	68	0	0	P1-6-6
33	96	100	66	0	0	P1-7-1
34	100	102	73	0	0	P1-7-2
35	102	104	71	0	0	P1-7-3
36	104	108	71	0	0	P1-7-4
37	108	110	71	0	0	P1-7-5
38	110	112	70	0	0	P1-7-6
39	112	118	71	0	0	P1-8-1
40	118	120	71	0	0	P1-8-2
41	120	122	73	0	0	P1-8-3
42	122	124	71	0	0	P1-8-4
43	124	126	70	0	0	P1-8-5
44	126	128	68	0	0	P1-8-6
45	128	132	67	0	0	P1-9-1
46	132	134	70	0	0	P1-9-2
47	134	136	71	0	0	P1-9-3
48	136	144	71	0	0	P1-9-4
