//  Instrument:	P1	ARIA Player
//  Part-name:	P1	MusicXML Part
# Name	8.xml
# TPQN	4
# Instr	0	0	NA
# Key	0	B	minor	2
# Meter	0	4	4	16
# Meter	144	0	0	0
# SPQN	0	0.625	96
# Clef	0	0	G2
# Boundary	0	1
0	0	4	-1	0	0	-
1	4	6	74	0	0	P1-1-2
2	6	7	71	0	0	P1-1-3
3	7	8	71	0	0	P1-1-4
4	8	14	74	0	0	P1-1-5
5	14	16	74	0	0	P1-1-6
6	16	18	74	0	0	P1-2-1
7	18	19	74	0	0	P1-2-2
8	19	22	74	0	0	P1-2-3
9	22	24	78	0	0	P1-2-5
10	24	27	76	0	0	P1-2-6
11	27	36	74	0	0	P1-2-7
12	36	38	74	0	0	P1-3-2
13	38	39	71	0	0	P1-3-3
14	39	40	71	0	0	P1-3-4
15	40	46	74	0	0	P1-3-5
16	46	48	74	0	0	P1-3-6
17	48	50	81	0	0	P1-4-1
18	50	52	78	0	0	P1-4-2
19	52	54	76	0	0	P1-4-3
20	54	56	74	0	0	P1-4-4
21	56	57	76	0	0	P1-4-5
22	57	59	74	0	0	P1-4-6
23	59	68	78	0	0	P1-4-7
24	68	70	74	0	0	P1-5-2
25	70	71	71	0	0	P1-5-3
26	71	72	71	0	0	P1-5-4
27	72	78	74	0	0	P1-5-5
28	78	80	74	0	0	P1-5-6
29	80	83	74	0	0	P1-6-1
30	83	86	74	0	0	P1-6-2
31	86	88	78	0	0	P1-6-4
32	88	91	76	0	0	P1-6-5
33	91	96	74	0	0	P1-6-6
34	96	100	81	0	0	P1-7-1
35	100	104	78	0	0	P1-7-2
36	104	108	76	0	0	P1-7-3
37	108	112	74	0	0	P1-7-4
38	112	113	78	0	0	P1-8-1
39	113	115	76	0	0	P1-8-2
40	115	118	76	0	0	P1-8-3
41	118	120	74	0	0	P1-8-5
42	120	121	78	0	0	P1-8-6
43	121	123	76	0	0	P1-8-7
44	123	126	76	0	0	P1-8-8
45	126	128	74	0	0	P1-8-10
46	128	136	78	0	0	P1-9-1
47	136	144	-1	0	0	-
