//  Instrument:	P1	ARIA Player
//  Part-name:	P1	MusicXML Part
# Name	28.xml
# TPQN	4
# Instr	0	0	NA
# Key	0	E	major	4
# Meter	0	4	4	16
# Meter	512	0	0	0
# SPQN	0	0.625	96
# Clef	0	0	G2
# Boundary	0	1
0	0	8	-1	0	0	-
1	8	12	64	0	0	P1-1-2
2	12	16	66	0	0	P1-1-3
3	16	40	68	0	0	P1-2-1
4	40	44	64	0	0	P1-3-2
5	44	48	66	0	0	P1-3-3
6	48	72	68	0	0	P1-4-1
7	72	76	64	0	0	P1-5-2
8	76	80	66	0	0	P1-5-3
9	80	104	68	0	0	P1-6-1
10	104	108	68	0	0	P1-7-2
11	108	112	69	0	0	P1-7-3
12	112	120	71	0	0	P1-8-1
13	120	128	68	0	0	P1-8-2
14	128	136	66	0	0	P1-9-1
15	136	144	64	0	0	P1-9-2
16	144	148	73	0	0	P1-10-1
17	148	152	73	0	0	P1-10-2
18	152	156	73	0	0	P1-10-3
19	156	160	69	0	0	P1-10-4
20	160	164	66	0	0	P1-11-1
21	164	168	66	0	0	P1-11-2
22	168	172	68	0	0	P1-11-3
23	172	176	69	0	0	P1-11-4
24	176	180	71	0	0	P1-12-1
25	180	184	71	0	0	P1-12-2
26	184	188	71	0	0	P1-12-3
27	188	192	68	0	0	P1-12-4
28	192	200	64	0	0	P1-13-1
29	200	204	64	0	0	P1-13-2
30	204	208	63	0	0	P1-13-3
31	208	220	61	0	0	P1-14-1
32	220	224	61	0	0	P1-14-2
33	224	228	69	0	0	P1-15-1
34	228	232	68	0	0	P1-15-2
35	232	236	66	0	0	P1-15-3
36	236	240	64	0	0	P1-15-4
37	240	264	66	0	0	P1-16-1
38	264	268	64	0	0	P1-17-2
39	268	272	66	0	0	P1-17-3
40	272	296	68	0	0	P1-18-1
41	296	300	64	0	0	P1-19-2
42	300	304	66	0	0	P1-19-3
43	304	328	68	0	0	P1-20-1
44	328	332	64	0	0	P1-21-2
45	332	336	66	0	0	P1-21-3
46	336	360	68	0	0	P1-22-1
47	360	364	68	0	0	P1-23-2
48	364	368	69	0	0	P1-23-3
49	368	376	71	0	0	P1-24-1
50	376	384	68	0	0	P1-24-2
51	384	392	66	0	0	P1-25-1
52	392	400	64	0	0	P1-25-2
53	400	404	73	0	0	P1-26-1
54	404	408	73	0	0	P1-26-2
55	408	412	73	0	0	P1-26-3
56	412	416	69	0	0	P1-26-4
57	416	420	66	0	0	P1-27-1
58	420	424	66	0	0	P1-27-2
59	424	428	68	0	0	P1-27-3
60	428	432	69	0	0	P1-27-4
61	432	436	71	0	0	P1-28-1
62	436	440	71	0	0	P1-28-2
63	440	444	71	0	0	P1-28-3
64	444	448	68	0	0	P1-28-4
65	448	460	64	0	0	P1-29-1
66	460	464	68	0	0	P1-29-2
67	464	472	69	0	0	P1-30-1
68	472	480	61	0	0	P1-30-2
69	480	484	64	0	0	P1-31-1
70	484	488	63	0	0	P1-31-2
71	488	492	61	0	0	P1-31-3
72	492	496	63	0	0	P1-31-4
73	496	512	64	0	0	P1-32-1
